id,phase,owner,area,route,screen,feature,status,new,test,acceptance
"HC-TR-020","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Save Draft / Update button","working","no","e2e (Playwright)","Save Draft opens the Save-as-Draft dialog; when a saved strategy is loaded the button reads 'Update' and saves directly (toast 'Saved'), guarded by 'No changes · No new or modified legs to save' and 'No legs · Add at least one leg'"
"HC-TR-021","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Save & trade button","working","no","e2e (Playwright)","Opens the name dialog ('Enter Strategy Name' / Save & Continue), saves the draft, then opens Select Trading Mode for it"
"HC-TR-022","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Paper Trade button (primary, data-tour=""paper-trade-button"")","working","no","e2e (Playwright)","Guard 'No legs · Add at least one leg to trade'; if the strategy is unnamed opens 'Enter Strategy Name' first (emits cg-tour:save-dialog-open), then Select Trading Mode (paper preselected) → Trade Preview → start"
"HC-TR-023","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Live Trade button","working","no","unit (pricing) · e2e (Playwright) · security","Same flow as Paper Trade with the Live card preselected; live confirm is blocked until the exchange is connected"
"HC-TR-024","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Empty state 'No legs added'","working","no","e2e (Playwright)","Icon + 'No legs added' + 'Start building your strategy by adding option or futures legs' + buttons 'Select from Options Chain' and 'USD Future' + 'Or use strategy templates below' (link to the Templates sub-tab)"
"HC-TR-025","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Asset switch clears legs after confirmation","confirmed","no","visual (screenshot diff)","Builder state is kept per asset. Switching BTC ↔ ETH ↔ XAUT never clears legs: the header shows a count badge per asset and the builder shows that asset's legs (empty if none). No confirmation dialog is needed because nothing is lost."
"HC-TR-026","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Builder)","Expiry follows the workspace expiry strip","working","no","e2e (Playwright)","CG 'expiry' event updates CG.analyse.expiry and the template expiry select"
"HC-TR-027","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","Modal header 'Select Option from Chain' · 'BTC • Spot: $79,521.000' + 'Maximum N legs' badge","working","no","unit (pricing) · e2e (Playwright)","XL modal; spot from CG.ASSETS, refreshed on tick; the max badge shows the remaining leg slots (8 − legs, or 10 − active legs for adjustments)"
"HC-TR-028","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","Expiry chips row with ‹ › scroll buttons","working","no","unit (pricing) · e2e (Playwright)","All CG.EXPIRIES as chips; the active chip is blue; clicking re-renders the chain for that expiry; arrows scroll the strip"
"HC-TR-029","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","Live / Static toggle","working","no","unit (pricing) · e2e (Playwright) · security","Toggles live refresh of the modal chain on tick; title 'Click to enable live prices' when off"
"HC-TR-030","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","Column settings gear","working","no","unit (pricing) · e2e (Playwright)","Opens a dropdown (menu-label 'Column settings') with checkboxes for Mark (Price/IV), Bid (Price/IV) and OI columns on both sides"
"HC-TR-031","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","Calls | STRIKE | Puts table (Mark, Bid, OI per side)","working","no","unit (pricing) · e2e (Playwright)","41 strikes from CG.chain: Mark and Bid show price + IV, OI shows compact numbers with proportional background bars (green calls / red puts); ITM cells are tinted; the ATM row is highlighted with an 'ATM' tag; sticky headers; auto-scrolls to ATM"
"HC-TR-032","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","B / S buttons per row and side (multi-select)","working","no","e2e (Playwright)","B selects a BUY leg, S a SELL leg; clicking the same button again deselects, clicking the other side switches side; selection is capped at 'Maximum N leg(s)' with toast 'Maximum legs reached'"
"HC-TR-033","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","Selected legs list with Qty input and Unit select (LOTS), remove ✕, Clear","working","no","e2e (Playwright)","Each selected leg shows side/type badges, strike, expiry, mark price, 'Qty:' number input and 'Unit' select; Clear empties the selection"
"HC-TR-034","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Option from Chain (modal)","'Add N Leg(s)' and 'Close' buttons; footer hint","working","no","e2e (Playwright)","Add pushes the selected legs into the builder (or into the adjustment flow) with limit checks and closes the modal; hint 'Click B to Buy or S to Sell • Select multiple legs'"
"HC-TR-035","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Add Futures Contract (dialog)","Add Futures Contract dialog","working","no","unit (pricing) · e2e (Playwright) · security","Shows 'USD Future' with the asset future symbol and live spot (updates on tick), Side buttons 'Buy Future' / 'Sell Future', Expiry select (Perpetual + all expiries), Quantity (lots) with lot-size hint, Price and Notional rows, Cancel / Add"
"HC-TR-036","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Save dialog","Save as Draft / Enter Strategy Name dialog (data-tour=""save-dialog"")","working","no","e2e (Playwright)","Input 'Strategy name...' (Enter saves, Escape cancels); validation 'Strategy name is required'; buttons Cancel / 'Save Draft' (data-tour=""save-button"") or 'Save & Continue' in the trade flow; creates or updates the entry in CG.mock.strategies with status DRAFT and toasts 'Saved'"
"HC-TR-037","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Category chips All / Bullish / Bearish / Neutral / Others","working","no","e2e (Playwright)","Filters the template cards (48 since ADR-060) by category"
"HC-TR-038","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Template expiry select","working","no","e2e (Playwright)","Chooses which expiry the template legs are materialised on (defaults to the workspace expiry)"
"HC-TR-039","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Template cards (48 since ADR-060) with payoff sketch","working","no","unit (pricing) · e2e (Playwright)","Each card draws a small SVG payoff (CG.analyze at expiry, or the target-date curve for calendars) coloured by category, plus name and category label; title tooltip shows the description"
"HC-TR-040","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Template click loads legs into the Builder","working","no","e2e (Playwright)","CG.analyse.legs = CG.templateLegs(tpl, asset, expiry), name = template name, switches to Builder and toasts 'Strategy · Loaded strategy: <name>'"
"HC-TR-041","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","My Templates: Draft Strategies | Archived Strategies toggle","working","no","unit (pricing) · e2e (Playwright)","Line-tabs switch the list between CG.mock.strategies with status DRAFT and ARCHIVED"
"HC-TR-042","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Search 'Search draft strategies...' / 'Search archived strategies...' with clear ✕","working","no","unit (pricing) · e2e (Playwright)","Filters by name, asset or template name; ✕ clears"
"HC-TR-043","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Refresh strategies button","working","no","unit (pricing) · e2e (Playwright)","Recalculates P&L and re-renders; toast 'Refreshed · Strategy data has been updated'"
"HC-TR-044","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Saved strategy card (name, 'Draft' / 'Archived' badge, asset, N legs, template, created/closed date, realized P&L for archived)","working","no","unit (pricing) · e2e (Playwright) · security","Rendered from CG.mock.strategies; archived cards also show whether they were Paper or Live"
"HC-TR-045","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Load action","working","no","e2e (Playwright)","Loads the strategy legs into the Builder (edit mode → button reads Update) and toasts 'Loaded strategy: <name>'; 'No legs' toast if the strategy has none"
"HC-TR-046","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Activate action (drafts)","working","no","unit (pricing) · e2e (Playwright) · security","Opens Select Trading Mode for the draft; on confirm the strategy becomes PAPER or LIVE with toast 'Paper/Live Trading Started · Trading <name> on Delta Exchange India'"
"HC-TR-047","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Archive action (drafts)","confirmed","no","unit (pricing) · visual (screenshot diff)","Drafts can be archived from the list; the toast offers Undo for 8 seconds; archived strategies list a Restore action. Archive is a soft state, never a delete."
"HC-TR-048","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Delete action with confirm","working","no","e2e (Playwright)","Confirm 'Delete Strategy · Are you sure you want to delete <name>? This action cannot be undone.' → removes from CG.mock.strategies, toast 'Deleted'"
"HC-TR-049","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Strategy panel (Templates)","Empty states","working","no","unit (pricing) · e2e (Playwright)","'No draft strategies · Create a strategy to see it here' and 'No archived strategies · Archived strategies will appear here'; 'No matching strategies' when a search has no hits"
"HC-TR-050","3","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Trading Mode (dialog)","Mode cards 'Paper · Simulated' and 'Live · Real Money' (data-tour=""trade-modal"")","working","no","unit (pricing) · e2e (Playwright) · security","Click selects the mode; Paper is disabled for 'Trade All → Live' and 'Go Live' flows"
"HC-TR-051","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Trading Mode (dialog)","Exchange select 'Select exchange...'","working","no","unit (pricing) · e2e (Playwright)","Lists CG.mock.brokers as 'Delta Exchange India · Fee 0.05% · GST 18% · Cap 10%'; default broker preselected; validation 'Please select an exchange'"
"HC-TR-052","2","Trading engineer","Builder, paper & live trading, journal","/analyse","Analyse · Select Trading Mode (dialog)","Not Connected warning + Open API Settings","working","no","unit (pricing) · e2e (Playwright) · api contract · security","When Live is selected and CG.state.exchangeConnected is false: 'Not Connected · Connect your exchange in Settings → API Settings to enable live trading' with a button calling CG.chrome.openSettings('api') (toast fallback); the confirm button is disabled"
